Time,Sun_x,Sun_y,Sun_z,Mercury_x,Mercury_y,Mercury_z,Venus_x,Venus_y,Venus_z,Earth_x,Earth_y,Earth_z,Mars_x,Mars_y,Mars_z,Jupiter_x,Jupiter_y,Jupiter_z,Saturn_x,Saturn_y,Saturn_z,Uranus_x,Uranus_y,Uranus_z,Neptune_x,Neptune_y,Neptune_z
5270400,-8.553600E+07,-8.173440E+07,0.000000E+00,-5.156851E+11,-4.967811E+11,0.000000E+00,-1.369923E+11,-1.424714E+11,0.000000E+00,5.216386E+10,6.483568E+10,0.000000E+00,1.899815E+11,9.219398E+10,0.000000E+00,7.753412E+11,6.690911E+10,0.000000E+00,1.432437E+12,5.092710E+10,0.000000E+00,2.878342E+12,3.615304E+10,0.000000E+00,4.503275E+12,2.892404E+10,0.000000E+00
5356800,-8.942400E+07,-8.553600E+07,0.000000E+00,-5.271848E+11,-5.083299E+11,0.000000E+00,-1.448248E+11,-1.530134E+11,0.000000E+00,4.829063E+10,6.357969E+10,0.000000E+00,1.887265E+11,9.303811E+10,0.000000E+00,7.752377E+11,6.793658E+10,0.000000E+00,1.432404E+12,5.173217E+10,0.000000E+00,2.878331E+12,3.673071E+10,0.000000E+00,4.503269E+12,2.938784E+10,0.000000E+00
5443200,-9.339840E+07,-8.942400E+07,0.000000E+00,-5.386844E+11,-5.198787E+11,0.000000E+00,-1.526573E+11,-1.635555E+11,0.000000E+00,4.426240E+10,6.216869E+10,0.000000E+00,1.874490E+11,9.385986E+10,0.000000E+00,7.751327E+11,6.896241E+10,0.000000E+00,1.432371E+12,5.253673E+10,0.000000E+00,2.878320E+12,3.730821E+10,0.000000E+00,4.503264E+12,2.985155E+10,0.000000E+00
5529600,-9.745920E+07,-9.339840E+07,0.000000E+00,-5.501841E+11,-5.314276E+11,0.000000E+00,-1.604899E+11,-1.740976E+11,0.000000E+00,4.006457E+10,6.058809E+10,0.000000E+00,1.861491E+11,9.465906E+10,0.000000E+00,7.750260E+11,6.998659E+10,0.000000E+00,1.432337E+12,5.334077E+10,0.000000E+00,2.878308E+12,3.788554E+10,0.000000E+00,4.503258E+12,3.031517E+10,0.000000E+00
5616000,-1.016064E+08,-9.745920E+07,0.000000E+00,-5.616838E+11,-5.429764E+11,0.000000E+00,-1.683225E+11,-1.846399E+11,0.000000E+00,3.567960E+10,5.882034E+10,0.000000E+00,1.848264E+11,9.543554E+10,0.000000E+00,7.749176E+11,7.100914E+10,0.000000E+00,1.432303E+12,5.414429E+10,0.000000E+00,2.878297E+12,3.846269E+10,0.000000E+00,4.503253E+12,3.077870E+10,0.000000E+00
5702400,-1.058400E+08,-1.016064E+08,0.000000E+00,-5.731834E+11,-5.545252E+11,0.000000E+00,-1.761553E+11,-1.951823E+11,0.000000E+00,3.108606E+10,5.684403E+10,0.000000E+00,1.834808E+11,9.618912E+10,0.000000E+00,7.748076E+11,7.203004E+10,0.000000E+00,1.432268E+12,5.494729E+10,0.000000E+00,2.878285E+12,3.903967E+10,0.000000E+00,4.503247E+12,3.124215E+10,0.000000E+00
5788800,-1.101600E+08,-1.058400E+08,0.000000E+00,-5.846831E+11,-5.660741E+11,0.000000E+00,-1.839882E+11,-2.057247E+11,0.000000E+00,2.625751E+10,5.463271E+10,0.000000E+00,1.821121E+11,9.691963E+10,0.000000E+00,7.746960E+11,7.304930E+10,0.000000E+00,1.432233E+12,5.574977E+10,0.000000E+00,2.878274E+12,3.961647E+10,0.000000E+00,4.503241E+12,3.170552E+10,0.000000E+00
5875200,-1.145664E+08,-1.101600E+08,0.000000E+00,-5.961828E+11,-5.776229E+11,0.000000E+00,-1.918211E+11,-2.162672E+11,0.000000E+00,2.116051E+10,5.215294E+10,0.000000E+00,1.807201E+11,9.762682E+10,0.000000E+00,7.745827E+11,7.406692E+10,0.000000E+00,1.432197E+12,5.655174E+10,0.000000E+00,2.878262E+12,4.019311E+10,0.000000E+00,4.503235E+12,3.216879E+10,0.000000E+00
5961600,-1.190592E+08,-1.145664E+08,0.000000E+00,-6.076824E+11,-5.891717E+11,0.000000E+00,-1.996541E+11,-2.268098E+11,0.000000E+00,1.575231E+10,4.936196E+10,0.000000E+00,1.793046E+11,9.831050E+10,0.000000E+00,7.744678E+11,7.508290E+10,0.000000E+00,1.432161E+12,5.735318E+10,0.000000E+00,2.878250E+12,4.076957E+10,0.000000E+00,4.503229E+12,3.263198E+10,0.000000E+00
6048000,-1.236384E+08,-1.190592E+08,0.000000E+00,-6.191821E+11,-6.007205E+11,0.000000E+00,-2.074872E+11,-2.373526E+11,0.000000E+00,9.977071E+09,4.620396E+10,0.000000E+00,1.778655E+11,9.897051E+10,0.000000E+00,7.743513E+11,7.609723E+10,0.000000E+00,1.432124E+12,5.815411E+10,0.000000E+00,2.878237E+12,4.134586E+10,0.000000E+00,4.503223E+12,3.309509E+10,0.000000E+00
6134400,-1.283040E+08,-1.236384E+08,0.000000E+00,-6.306818E+11,-6.122694E+11,0.000000E+00,-2.153204E+11,-2.478953E+11,0.000000E+00,3.761023E+09,4.260514E+10,0.000000E+00,1.764024E+11,9.960659E+10,0.000000E+00,7.742331E+11,7.710993E+10,0.000000E+00,1.432087E+12,5.895452E+10,0.000000E+00,2.878225E+12,4.192197E+10,0.000000E+00,4.503217E+12,3.355811E+10,0.000000E+00
6220800,-1.330560E+08,-1.283040E+08,0.000000E+00,-6.421814E+11,-6.238182E+11,0.000000E+00,-2.231537E+11,-2.584382E+11,0.000000E+00,-2.993211E+09,3.846813E+10,0.000000E+00,1.749152E+11,1.002186E+11,0.000000E+00,7.741132E+11,7.812098E+10,0.000000E+00,1.432049E+12,5.975441E+10,0.000000E+00,2.878212E+12,4.249791E+10,0.000000E+00,4.503210E+12,3.402104E+10,0.000000E+00
6307200,-1.378944E+08,-1.330560E+08,0.000000E+00,-6.536811E+11,-6.353670E+11,0.000000E+00,-2.309871E+11,-2.689812E+11,0.000000E+00,-9.747531E+09,3.366965E+10,0.000000E+00,1.734036E+11,1.008062E+11,0.000000E+00,7.739918E+11,7.913039E+10,0.000000E+00,1.432011E+12,6.055379E+10,0.000000E+00,2.878200E+12,4.307368E+10,0.000000E+00,4.503204E+12,3.448388E+10,0.000000E+00
6393600,-1.428192E+08,-1.378944E+08,0.000000E+00,-6.651808E+11,-6.469159E+11,0.000000E+00,-2.388205E+11,-2.795242E+11,0.000000E+00,-1.650194E+10,2.806894E+10,0.000000E+00,1.718674E+11,1.013691E+11,0.000000E+00,7.738686E+11,8.013816E+10,0.000000E+00,1.431972E+12,6.135264E+10,0.000000E+00,2.878187E+12,4.364928E+10,0.000000E+00,4.503197E+12,3.494664E+10,0.000000E+00
6480000,-1.478304E+08,-1.428192E+08,0.000000E+00,-6.766804E+11,-6.584647E+11,0.000000E+00,-2.466541E+11,-2.900674E+11,0.000000E+00,-2.325643E+10,2.153641E+10,0.000000E+00,1.703063E+11,1.019072E+11,0.000000E+00,7.737439E+11,8.114429E+10,0.000000E+00,1.431933E+12,6.215098E+10,0.000000E+00,2.878173E+12,4.422470E+10,0.000000E+00,4.503191E+12,3.540931E+10,0.000000E+00
6566400,-1.529280E+08,-1.478304E+08,0.000000E+00,-6.881801E+11,-6.700135E+11,0.000000E+00,-2.544877E+11,-3.006106E+11,0.000000E+00,-3.001101E+10,1.401702E+10,0.000000E+00,1.687201E+11,1.024202E+11,0.000000E+00,7.736175E+11,8.214877E+10,0.000000E+00,1.431893E+12,6.294879E+10,0.000000E+00,2.878160E+12,4.479996E+10,0.000000E+00,4.503184E+12,3.587190E+10,0.000000E+00
6652800,-1.581120E+08,-1.529280E+08,0.000000E+00,-6.996798E+11,-6.815623E+11,0.000000E+00,-2.623214E+11,-3.111539E+11,0.000000E+00,-3.676568E+10,5.590426E+09,0.000000E+00,1.671085E+11,1.029078E+11,0.000000E+00,7.734894E+11,8.315162E+10,0.000000E+00,1.431852E+12,6.374609E+10,0.000000E+00,2.878147E+12,4.537503E+10,0.000000E+00,4.503177E+12,3.633440E+10,0.000000E+00
6739200,-1.633824E+08,-1.581120E+08,0.000000E+00,-7.111794E+11,-6.931112E+11,0.000000E+00,-2.701552E+11,-3.216973E+11,0.000000E+00,-4.352043E+10,-3.557693E+09,0.000000E+00,1.654711E+11,1.033696E+11,0.000000E+00,7.733597E+11,8.415282E+10,0.000000E+00,1.431811E+12,6.454287E+10,0.000000E+00,2.878133E+12,4.594994E+10,0.000000E+00,4.503171E+12,3.679681E+10,0.000000E+00
6825600,-1.687392E+08,-1.633824E+08,0.000000E+00,-7.226791E+11,-7.046600E+11,0.000000E+00,-2.779891E+11,-3.322407E+11,0.000000E+00,-5.027527E+10,-1.270590E+10,0.000000E+00,1.638077E+11,1.038054E+11,0.000000E+00,7.732284E+11,8.515238E+10,0.000000E+00,1.431770E+12,6.533914E+10,0.000000E+00,2.878119E+12,4.652467E+10,0.000000E+00,4.503164E+12,3.725914E+10,0.000000E+00
6912000,-1.741824E+08,-1.687392E+08,0.000000E+00,-7.341788E+11,-7.162088E+11,0.000000E+00,-2.858231E+11,-3.427843E+11,0.000000E+00,-5.703019E+10,-2.185419E+10,0.000000E+00,1.621180E+11,1.042148E+11,0.000000E+00,7.730954E+11,8.615030E+10,0.000000E+00,1.431728E+12,6.613488E+10,0.000000E+00,2.878105E+12,4.709923E+10,0.000000E+00,4.503157E+12,3.772138E+10,0.000000E+00
6998400,-1.797120E+08,-1.741824E+08,0.000000E+00,-7.456784E+11,-7.277577E+11,0.000000E+00,-2.936571E+11,-3.533280E+11,0.000000E+00,-6.378520E+10,-3.100257E+10,0.000000E+00,1.604017E+11,1.045977E+11,0.000000E+00,7.729608E+11,8.714658E+10,0.000000E+00,1.431685E+12,6.693011E+10,0.000000E+00,2.878091E+12,4.767362E+10,0.000000E+00,4.503150E+12,3.818353E+10,0.000000E+00
7084800,-1.853280E+08,-1.797120E+08,0.000000E+00,-7.571781E+11,-7.393065E+11,0.000000E+00,-3.014913E+11,-3.638717E+11,0.000000E+00,-7.054030E+10,-4.015103E+10,0.000000E+00,1.586584E+11,1.049535E+11,0.000000E+00,7.728246E+11,8.814122E+10,0.000000E+00,1.431642E+12,6.772481E+10,0.000000E+00,2.878077E+12,4.824783E+10,0.000000E+00,4.503142E+12,3.864560E+10,0.000000E+00
7171200,-1.910304E+08,-1.853280E+08,0.000000E+00,-7.686778E+11,-7.508553E+11,0.000000E+00,-3.093255E+11,-3.744155E+11,0.000000E+00,-7.729548E+10,-4.929958E+10,0.000000E+00,1.568877E+11,1.052820E+11,0.000000E+00,7.726867E+11,8.913421E+10,0.000000E+00,1.431599E+12,6.851900E+10,0.000000E+00,2.878062E+12,4.882188E+10,0.000000E+00,4.503135E+12,3.910758E+10,0.000000E+00
7257600,-1.968192E+08,-1.910304E+08,0.000000E+00,-7.801774E+11,-7.624041E+11,0.000000E+00,-3.171598E+11,-3.849594E+11,0.000000E+00,-8.405075E+10,-5.844822E+10,0.000000E+00,1.550893E+11,1.055828E+11,0.000000E+00,7.725472E+11,9.012557E+10,0.000000E+00,1.431555E+12,6.931267E+10,0.000000E+00,2.878047E+12,4.939574E+10,0.000000E+00,4.503128E+12,3.956947E+10,0.000000E+00
7344000,-2.026944E+08,-1.968192E+08,0.000000E+00,-7.916771E+11,-7.739530E+11,0.000000E+00,-3.249943E+11,-3.955034E+11,0.000000E+00,-9.080611E+10,-6.759694E+10,0.000000E+00,1.532628E+11,1.058555E+11,0.000000E+00,7.724060E+11,9.111528E+10,0.000000E+00,1.431510E+12,7.010582E+10,0.000000E+00,2.878033E+12,4.996944E+10,0.000000E+00,4.503120E+12,4.003128E+10,0.000000E+00
7430400,-2.086560E+08,-2.026944E+08,0.000000E+00,-8.031768E+11,-7.855018E+11,0.000000E+00,-3.328287E+11,-4.060475E+11,0.000000E+00,-9.756155E+10,-7.674575E+10,0.000000E+00,1.514078E+11,1.060996E+11,0.000000E+00,7.722632E+11,9.210335E+10,0.000000E+00,1.431465E+12,7.089846E+10,0.000000E+00,2.878018E+12,5.054296E+10,0.000000E+00,4.503113E+12,4.049300E+10,0.000000E+00
7516800,-2.147040E+08,-2.086560E+08,0.000000E+00,-8.146764E+11,-7.970506E+11,0.000000E+00,-3.406633E+11,-4.165917E+11,0.000000E+00,-1.043171E+11,-8.589465E+10,0.000000E+00,1.495238E+11,1.063149E+11,0.000000E+00,7.721187E+11,9.308978E+10,0.000000E+00,1.431419E+12,7.169057E+10,0.000000E+00,2.878002E+12,5.111631E+10,0.000000E+00,4.503105E+12,4.095464E+10,0.000000E+00
7603200,-2.208384E+08,-2.147040E+08,0.000000E+00,-8.261761E+11,-8.085995E+11,0.000000E+00,-3.484980E+11,-4.271359E+11,0.000000E+00,-1.110727E+11,-9.504363E+10,0.000000E+00,1.476105E+11,1.065007E+11,0.000000E+00,7.719726E+11,9.407457E+10,0.000000E+00,1.431373E+12,7.248217E+10,0.000000E+00,2.877987E+12,5.168949E+10,0.000000E+00,4.503098E+12,4.141619E+10,0.000000E+00
7689600,-2.270592E+08,-2.208384E+08,0.000000E+00,-8.376758E+11,-8.201483E+11,0.000000E+00,-3.563327E+11,-4.376803E+11,0.000000E+00,-1.178284E+11,-1.041927E+11,0.000000E+00,1.456674E+11,1.066567E+11,0.000000E+00,7.718248E+11,9.505771E+10,0.000000E+00,1.431327E+12,7.327325E+10,0.000000E+00,2.877971E+12,5.226250E+10,0.000000E+00,4.503090E+12,4.187765E+10,0.000000E+00
7776000,-2.333664E+08,-2.270592E+08,0.000000E+00,-8.491754E+11,-8.316971E+11,0.000000E+00,-3.641676E+11,-4.482247E+11,0.000000E+00,-1.245842E+11,-1.133419E+11,0.000000E+00,1.436939E+11,1.067825E+11,0.000000E+00,7.716755E+11,9.603922E+10,0.000000E+00,1.431279E+12,7.406381E+10,0.000000E+00,2.877956E+12,5.283533E+10,0.000000E+00,4.503082E+12,4.233902E+10,0.000000E+00
7862400,-2.397600E+08,-2.333664E+08,0.000000E+00,-8.606751E+11,-8.432459E+11,0.000000E+00,-3.720025E+11,-4.587692E+11,0.000000E+00,-1.313401E+11,-1.224911E+11,0.000000E+00,1.416896E+11,1.068773E+11,0.000000E+00,7.715244E+11,9.701908E+10,0.000000E+00,1.431232E+12,7.485385E+10,0.000000E+00,2.877940E+12,5.340799E+10,0.000000E+00,4.503074E+12,4.280031E+10,0.000000E+00
7948800,-2.462400E+08,-2.397600E+08,0.000000E+00,-8.721748E+11,-8.547948E+11,0.000000E+00,-3.798375E+11,-4.693138E+11,0.000000E+00,-1.380960E+11,-1.316404E+11,0.000000E+00,1.396539E+11,1.069408E+11,0.000000E+00,7.713718E+11,9.799730E+10,0.000000E+00,1.431183E+12,7.564337E+10,0.000000E+00,2.877924E+12,5.398047E+10,0.000000E+00,4.503066E+12,4.326152E+10,0.000000E+00
8035200,-2.528064E+08,-2.462400E+08,0.000000E+00,-8.836744E+11,-8.663436E+11,0.000000E+00,-3.876726E+11,-4.798585E+11,0.000000E+00,-1.448521E+11,-1.407898E+11,0.000000E+00,1.375863E+11,1.069724E+11,0.000000E+00,7.712175E+11,9.897388E+10,0.000000E+00,1.431135E+12,7.643238E+10,0.000000E+00,2.877908E+12,5.455279E+10,0.000000E+00,4.503058E+12,4.372263E+10,0.000000E+00
8121600,-2.594592E+08,-2.528064E+08,0.000000E+00,-8.951741E+11,-8.778924E+11,0.000000E+00,-3.955078E+11,-4.904033E+11,0.000000E+00,-1.516082E+11,-1.499393E+11,0.000000E+00,1.354861E+11,1.069713E+11,0.000000E+00,7.710615E+11,9.994882E+10,0.000000E+00,1.431085E+12,7.722086E+10,0.000000E+00,2.877891E+12,5.512493E+10,0.000000E+00,4.503050E+12,4.418366E+10,0.000000E+00
8208000,-2.661984E+08,-2.594592E+08,0.000000E+00,-9.066738E+11,-8.894413E+11,0.000000E+00,-4.033431E+11,-5.009482E+11,0.000000E+00,-1.583644E+11,-1.590889E+11,0.000000E+00,1.333527E+11,1.069371E+11,0.000000E+00,7.709039E+11,1.009221E+11,0.000000E+00,1.431036E+12,7.800883E+10,0.000000E+00,2.877875E+12,5.569690E+10,0.000000E+00,4.503041E+12,4.464461E+10,0.000000E+00
8294400,-2.730240E+08,-2.661984E+08,0.000000E+00,-9.181734E+11,-9.009901E+11,0.000000E+00,-4.111784E+11,-5.114931E+11,0.000000E+00,-1.651207E+11,-1.682386E+11,0.000000E+00,1.311855E+11,1.068691E+11,0.000000E+00,7.707447E+11,1.018938E+11,0.000000E+00,1.430985E+12,7.879628E+10,0.000000E+00,2.877858E+12,5.626869E+10,0.000000E+00,4.503033E+12,4.510547E+10,0.000000E+00
8380800,-2.799360E+08,-2.730240E+08,0.000000E+00,-9.296731E+11,-9.125389E+11,0.000000E+00,-4.190139E+11,-5.220381E+11,0.000000E+00,-1.718771E+11,-1.773884E+11,0.000000E+00,1.289839E+11,1.067666E+11,0.000000E+00,7.705838E+11,1.028638E+11,0.000000E+00,1.430935E+12,7.958321E+10,0.000000E+00,2.877841E+12,5.684031E+10,0.000000E+00,4.503025E+12,4.556624E+10,0.000000E+00
8467200,-2.869344E+08,-2.799360E+08,0.000000E+00,-9.411728E+11,-9.240877E+11,0.000000E+00,-4.268494E+11,-5.325833E+11,0.000000E+00,-1.786336E+11,-1.865382E+11,0.000000E+00,1.267470E+11,1.066289E+11,0.000000E+00,7.704213E+11,1.038322E+11,0.000000E+00,1.430883E+12,8.036963E+10,0.000000E+00,2.877824E+12,5.741176E+10,0.000000E+00,4.503016E+12,4.602692E+10,0.000000E+00
8553600,-2.940192E+08,-2.869344E+08,0.000000E+00,-9.526724E+11,-9.356366E+11,0.000000E+00,-4.346850E+11,-5.431285E+11,0.000000E+00,-1.853902E+11,-1.956881E+11,0.000000E+00,1.244741E+11,1.064553E+11,0.000000E+00,7.702571E+11,1.047989E+11,0.000000E+00,1.430831E+12,8.115552E+10,0.000000E+00,2.877806E+12,5.798304E+10,0.000000E+00,4.503007E+12,4.648752E+10,0.000000E+00
8640000,-3.011904E+08,-2.940192E+08,0.000000E+00,-9.641721E+11,-9.471854E+11,0.000000E+00,-4.425207E+11,-5.536738E+11,0.000000E+00,-1.921468E+11,-2.048382E+11,0.000000E+00,1.221645E+11,1.062448E+11,0.000000E+00,7.700913E+11,1.057640E+11,0.000000E+00,1.430779E+12,8.194090E+10,0.000000E+00,2.877789E+12,5.855414E+10,0.000000E+00,4.502999E+12,4.694803E+10,0.000000E+00
8726400,-3.084480E+08,-3.011904E+08,0.000000E+00,-9.756718E+11,-9.587342E+11,0.000000E+00,-4.503565E+11,-5.642191E+11,0.000000E+00,-1.989036E+11,-2.139883E+11,0.000000E+00,1.198172E+11,1.059966E+11,0.000000E+00,7.699239E+11,1.067274E+11,0.000000E+00,1.430726E+12,8.272575E+10,0.000000E+00,2.877771E+12,5.912508E+10,0.000000E+00,4.502990E+12,4.740846E+10,0.000000E+00
8812800,-3.157920E+08,-3.084480E+08,0.000000E+00,-9.871714E+11,-9.702831E+11,0.000000E+00,-4.581924E+11,-5.747646E+11,0.000000E+00,-2.056604E+11,-2.231385E+11,0.000000E+00,1.174313E+11,1.057100E+11,0.000000E+00,7.697548E+11,1.076892E+11,0.000000E+00,1.430673E+12,8.351009E+10,0.000000E+00,2.877754E+12,5.969583E+10,0.000000E+00,4.502981E+12,4.786880E+10,0.000000E+00
8899200,-3.232224E+08,-3.157920E+08,0.000000E+00,-9.986711E+11,-9.818319E+11,0.000000E+00,-4.660283E+11,-5.853101E+11,0.000000E+00,-2.124173E+11,-2.322887E+11,0.000000E+00,1.150060E+11,1.053838E+11,0.000000E+00,7.695841E+11,1.086494E+11,0.000000E+00,1.430619E+12,8.429391E+10,0.000000E+00,2.877736E+12,6.026642E+10,0.000000E+00,4.502972E+12,4.832905E+10,0.000000E+00
8985600,-3.307392E+08,-3.232224E+08,0.000000E+00,-1.010171E+12,-9.933807E+11,0.000000E+00,-4.738644E+11,-5.958558E+11,0.000000E+00,-2.191743E+11,-2.414391E+11,0.000000E+00,1.125401E+11,1.050171E+11,0.000000E+00,7.694117E+11,1.096079E+11,0.000000E+00,1.430564E+12,8.507722E+10,0.000000E+00,2.877717E+12,6.083683E+10,0.000000E+00,4.502963E+12,4.878922E+10,0.000000E+00
9072000,-3.383424E+08,-3.307392E+08,0.000000E+00,-1.021670E+12,-1.004930E+12,0.000000E+00,-4.817005E+11,-6.064015E+11,0.000000E+00,-2.259314E+11,-2.505895E+11,0.000000E+00,1.100326E+11,1.046088E+11,0.000000E+00,7.692377E+11,1.105648E+11,0.000000E+00,1.430510E+12,8.586000E+10,0.000000E+00,2.877699E+12,6.140707E+10,0.000000E+00,4.502954E+12,4.924930E+10,0.000000E+00
9158400,-3.460320E+08,-3.383424E+08,0.000000E+00,-1.033170E+12,-1.016478E+12,0.000000E+00,-4.895367E+11,-6.169473E+11,0.000000E+00,-2.326886E+11,-2.597401E+11,0.000000E+00,1.074824E+11,1.041577E+11,0.000000E+00,7.690620E+11,1.115200E+11,0.000000E+00,1.430454E+12,8.664227E+10,0.000000E+00,2.877681E+12,6.197714E+10,0.000000E+00,4.502944E+12,4.970929E+10,0.000000E+00
9244800,-3.538080E+08,-3.460320E+08,0.000000E+00,-1.044670E+12,-1.028027E+12,0.000000E+00,-4.973731E+11,-6.274932E+11,0.000000E+00,-2.394458E+11,-2.688907E+11,0.000000E+00,1.048881E+11,1.036626E+11,0.000000E+00,7.688847E+11,1.124736E+11,0.000000E+00,1.430398E+12,8.742401E+10,0.000000E+00,2.877662E+12,6.254703E+10,0.000000E+00,4.502935E+12,5.016920E+10,0.000000E+00
9331200,-3.616704E+08,-3.538080E+08,0.000000E+00,-1.056169E+12,-1.039576E+12,0.000000E+00,-5.052094E+11,-6.380392E+11,0.000000E+00,-2.462032E+11,-2.780414E+11,0.000000E+00,1.022486E+11,1.031223E+11,0.000000E+00,7.687058E+11,1.134256E+11,0.000000E+00,1.430342E+12,8.820524E+10,0.000000E+00,2.877643E+12,6.311676E+10,0.000000E+00,4.502926E+12,5.062902E+10,0.000000E+00
9417600,-3.696192E+08,-3.616704E+08,0.000000E+00,-1.067669E+12,-1.051125E+12,0.000000E+00,-5.130459E+11,-6.485853E+11,0.000000E+00,-2.529606E+11,-2.871922E+11,0.000000E+00,9.956244E+10,1.025353E+11,0.000000E+00,7.685252E+11,1.143759E+11,0.000000E+00,1.430285E+12,8.898595E+10,0.000000E+00,2.877624E+12,6.368630E+10,0.000000E+00,4.502916E+12,5.108875E+10,0.000000E+00
9504000,-3.776544E+08,-3.696192E+08,0.000000E+00,-1.079169E+12,-1.062674E+12,0.000000E+00,-5.208825E+11,-6.591314E+11,0.000000E+00,-2.597181E+11,-2.963431E+11,0.000000E+00,9.682805E+10,1.019001E+11,0.000000E+00,7.683430E+11,1.153246E+11,0.000000E+00,1.430227E+12,8.976614E+10,0.000000E+00,2.877605E+12,6.425568E+10,0.000000E+00,4.502907E+12,5.154840E+10,0.000000E+00
9590400,-3.857760E+08,-3.776544E+08,0.000000E+00,-1.090668E+12,-1.074223E+12,0.000000E+00,-5.287191E+11,-6.696777E+11,0.000000E+00,-2.664757E+11,-3.054941E+11,0.000000E+00,9.404390E+10,1.012151E+11,0.000000E+00,7.681592E+11,1.162716E+11,0.000000E+00,1.430169E+12,9.054582E+10,0.000000E+00,2.877586E+12,6.482488E+10,0.000000E+00,4.502897E+12,5.200796E+10,0.000000E+00
9676800,-3.939840E+08,-3.857760E+08,0.000000E+00,-1.102168E+12,-1.085771E+12,0.000000E+00,-5.365559E+11,-6.802240E+11,0.000000E+00,-2.732334E+11,-3.146451E+11,0.000000E+00,9.120816E+10,1.004785E+11,0.000000E+00,7.679737E+11,1.172170E+11,0.000000E+00,1.430110E+12,9.132497E+10,0.000000E+00,2.877566E+12,6.539391E+10,0.000000E+00,4.502887E+12,5.246744E+10,0.000000E+00
9763200,-4.022784E+08,-3.939840E+08,0.000000E+00,-1.113668E+12,-1.097320E+12,0.000000E+00,-5.443927E+11,-6.907704E+11,0.000000E+00,-2.799912E+11,-3.237963E+11,0.000000E+00,8.831903E+10,9.968858E+10,0.000000E+00,7.677865E+11,1.181607E+11,0.000000E+00,1.430051E+12,9.210361E+10,0.000000E+00,2.877546E+12,6.596277E+10,0.000000E+00,4.502877E+12,5.292683E+10,0.000000E+00
9849600,-4.106592E+08,-4.022784E+08,0.000000E+00,-1.125167E+12,-1.108869E+12,0.000000E+00,-5.522296E+11,-7.013169E+11,0.000000E+00,-2.867490E+11,-3.329475E+11,0.000000E+00,8.537443E+10,9.884316E+10,0.000000E+00,7.675977E+11,1.191028E+11,0.000000E+00,1.429992E+12,9.288173E+10,0.000000E+00,2.877527E+12,6.653146E+10,0.000000E+00,4.502867E+12,5.338613E+10,0.000000E+00
9936000,-4.191264E+08,-4.106592E+08,0.000000E+00,-1.136667E+12,-1.120418E+12,0.000000E+00,-5.600666E+11,-7.118635E+11,0.000000E+00,-2.935070E+11,-3.420988E+11,0.000000E+00,8.237221E+10,9.794010E+10,0.000000E+00,7.674073E+11,1.200433E+11,0.000000E+00,1.429932E+12,9.365933E+10,0.000000E+00,2.877506E+12,6.709997E+10,0.000000E+00,4.502857E+12,5.384534E+10,0.000000E+00
10022400,-4.276800E+08,-4.191264E+08,0.000000E+00,-1.148167E+12,-1.131967E+12,0.000000E+00,-5.679037E+11,-7.224102E+11,0.000000E+00,-3.002650E+11,-3.512502E+11,0.000000E+00,7.931002E+10,9.697709E+10,0.000000E+00,7.672152E+11,1.209821E+11,0.000000E+00,1.429871E+12,9.443641E+10,0.000000E+00,2.877486E+12,6.766831E+10,0.000000E+00,4.502847E+12,5.430447E+10,0.000000E+00
10108800,-4.363200E+08,-4.276800E+08,0.000000E+00,-1.159666E+12,-1.143515E+12,0.000000E+00,-5.757409E+11,-7.329569E+11,0.000000E+00,-3.070231E+11,-3.604017E+11,0.000000E+00,7.618528E+10,9.595152E+10,0.000000E+00,7.670215E+11,1.219193E+11,0.000000E+00,1.429810E+12,9.521297E+10,0.000000E+00,2.877466E+12,6.823647E+10,0.000000E+00,4.502837E+12,5.476352E+10,0.000000E+00
10195200,-4.450464E+08,-4.363200E+08,0.000000E+00,-1.171166E+12,-1.155064E+12,0.000000E+00,-5.835781E+11,-7.435038E+11,0.000000E+00,-3.137814E+11,-3.695533E+11,0.000000E+00,7.299513E+10,9.486055E+10,0.000000E+00,7.668262E+11,1.228548E+11,0.000000E+00,1.429748E+12,9.598902E+10,0.000000E+00,2.877445E+12,6.880447E+10,0.000000E+00,4.502827E+12,5.522247E+10,0.000000E+00
10281600,-4.538592E+08,-4.450464E+08,0.000000E+00,-1.182666E+12,-1.166613E+12,0.000000E+00,-5.914155E+11,-7.540507E+11,0.000000E+00,-3.205396E+11,-3.787049E+11,0.000000E+00,6.973647E+10,9.370106E+10,0.000000E+00,7.666292E+11,1.237887E+11,0.000000E+00,1.429686E+12,9.676454E+10,0.000000E+00,2.877425E+12,6.937229E+10,0.000000E+00,4.502816E+12,5.568134E+10,0.000000E+00
10368000,-4.627584E+08,-4.538592E+08,0.000000E+00,-1.194165E+12,-1.178162E+12,0.000000E+00,-5.992529E+11,-7.645978E+11,0.000000E+00,-3.272980E+11,-3.878567E+11,0.000000E+00,6.640592E+10,9.246969E+10,0.000000E+00,7.664306E+11,1.247210E+11,0.000000E+00,1.429623E+12,9.753955E+10,0.000000E+00,2.877404E+12,6.993994E+10,0.000000E+00,4.502806E+12,5.614013E+10,0.000000E+00
